ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_sf
60,RL,0.0,7655,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1993.0,RFn,2.0,392.0,TA,TA,Y,290,84,0,0,0,0,0,7,2007,WD ,168000,2545.0
70,RM,60.0,10560,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,1,1,2,1,TA,6,Min1,0,Detchd,1970.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,0,6,2010,WD ,140750,2208.0
60,RL,60.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,3,1,5,1,TA,7,Typ,1,Attchd,1999.0,Fin,2.0,482.0,TA,TA,Y,188,30,0,0,0,0,0,8,2007,WD ,204000,3237.0
60,RL,0.0,9505,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,3,1,Gd,8,Typ,1,BuiltIn,2001.0,Fin,2.0,434.0,TA,TA,Y,144,48,0,0,0,0,0,5,2010,WD ,222500,2919.0
85,RL,69.0,10205,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1962.0,Unf,1.0,300.0,TA,TA,Y,150,72,0,0,0,0,0,5,2006,WD ,134500,1924.0
120,FV,45.0,4379,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2004.0,Fin,2.0,540.0,TA,TA,Y,160,56,0,0,0,0,0,7,2007,WD ,214000,2756.0
190,RM,65.0,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,3,1,TA,5,Typ,1,Detchd,1939.0,Unf,2.0,410.0,TA,TA,Y,0,0,0,0,271,0,0,5,2006,WD ,119900,1911.0
90,RL,92.0,12108,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,N,FuseF,0,0.0,0.0,2,0,4,2,Fa,8,Typ,0,No,0.0,No,0.0,0.0,No,No,Y,0,0,0,0,0,0,0,9,2008,WD ,118000,2880.0
20,RL,70.0,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,1,0,2,1,TA,6,Typ,0,Attchd,1960.0,RFn,1.0,254.0,TA,TA,Y,0,16,0,0,0,0,0,4,2007,WD ,135000,2144.0
50,RL,64.0,13053,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,0.0,0.0,1,1,4,1,Gd,8,Typ,1,Detchd,1922.0,Unf,2.0,370.0,TA,TA,N,0,0,0,0,220,0,0,6,2008,WD ,207000,2681.0
50,RL,60.0,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,Unf,GasA,Fa,Y,SBrkr,0,0.0,0.0,2,0,4,1,TA,7,Typ,1,Detchd,1925.0,Unf,2.0,576.0,TA,TA,Y,342,0,128,0,0,0,0,6,2008,WD ,136500,2875.0
20,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1954.0,Unf,1.0,281.0,Fa,TA,Y,0,0,0,0,0,0,0,8,2008,WD ,107900,1802.0
50,RM,0.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,0,1.0,0.0,1,1,3,1,TA,6,Typ,1,Detchd,1968.0,Unf,2.0,528.0,TA,TA,Y,225,0,84,0,0,0,0,3,2007,WD ,126000,2270.0
20,RL,141.0,31770,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,Stone,112.0,TA,TA,CBlock,TA,Gd,Gd,BLQ,Unf,GasA,Fa,Y,SBrkr,0,1.0,0.0,1,0,3,1,TA,7,Typ,2,Attchd,1960.0,Fin,2.0,528.0,TA,TA,P,210,62,0,0,0,0,0,5,2010,WD ,215000,2736.0
60,RL,96.0,12474,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,1,3,1,Ex,9,Typ,1,BuiltIn,2008.0,Fin,3.0,846.0,TA,TA,Y,196,134,0,0,0,0,0,8,2008,New,426000,4014.0
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,0,0.0,0.0,1,0,3,1,Gd,5,Typ,1,Attchd,1950.0,Unf,1.0,264.0,TA,TA,Y,0,80,120,0,0,0,0,7,2009,WD ,147000,2226.0
30,RL,64.0,8574,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Detchd,1916.0,Unf,2.0,440.0,TA,TA,Y,0,0,180,0,0,0,0,10,2009,WD ,147500,2048.0
20,RL,104.0,14418,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,480.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,2007.0,Fin,3.0,706.0,TA,TA,Y,156,207,0,0,0,0,0,5,2008,WD ,383000,3900.0
20,RL,80.0,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,0,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,1988.0,Fin,2.0,604.0,TA,TA,Y,197,39,0,0,0,0,0,6,2006,WD ,241500,3717.0
50,RL,63.0,15564,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1994.0,Unf,2.0,400.0,TA,TA,Y,424,0,0,0,0,0,400,1,2008,WD ,147500,1940.0
60,RL,101.0,13543,Pave,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,130.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,3,1,5,1,Ex,9,Typ,1,BuiltIn,2005.0,Fin,3.0,683.0,TA,TA,Y,192,32,0,0,0,0,0,7,2008,WD ,355000,3668.0
45,RM,50.0,6130,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,0,1.0,0.0,1,0,2,1,Gd,5,Typ,0,No,0.0,No,0.0,0.0,No,No,Y,0,0,116,0,0,0,0,5,2008,WD ,109500,1568.0
30,RM,50.0,5925,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,No,No,No,No,No,GasA,Fa,N,FuseA,0,0.0,0.0,1,0,1,1,TA,4,Typ,0,Detchd,1965.0,Unf,1.0,308.0,TA,Fa,N,0,0,25,0,0,0,0,10,2009,WD ,45000,612.0
70,RL,0.0,24090,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,0,4,1,TA,10,Typ,2,Attchd,1940.0,Unf,1.0,349.0,TA,TA,Y,56,0,318,0,0,0,0,6,2010,COD,244400,3435.0
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,3,1,TA,7,Typ,2,Attchd,1953.0,Fin,2.0,418.0,TA,TA,Y,110,0,0,0,0,0,0,10,2009,WD ,167000,3060.0
60,RL,65.0,8158,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,2002.0,Fin,2.0,542.0,TA,TA,Y,386,63,0,0,0,0,0,8,2007,WD ,200000,2589.0
30,RL,50.0,5220,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1936.0,Unf,1.0,180.0,TA,TA,P,0,108,0,0,0,0,0,1,2006,WD ,80000,1709.0
20,RL,60.0,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1957.0,Unf,2.0,572.0,TA,TA,N,0,0,0,0,0,0,0,4,2006,WD ,115000,1728.0
20,RL,72.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,LwQ,Unf,GasA,Gd,Y,FuseA,0,1.0,0.0,1,0,2,1,TA,6,Typ,1,Attchd,1956.0,RFn,1.0,297.0,TA,TA,Y,0,44,0,0,0,0,0,5,2008,WD ,139000,2392.0
60,RL,74.0,7844,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1978.0,Fin,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,0,3,2006,WD ,149500,2072.0
70,RL,60.0,9084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,4,1,TA,7,Typ,1,Detchd,1940.0,Unf,1.0,296.0,Fa,Po,P,120,0,0,0,0,0,0,10,2009,WD ,108000,2265.0
190,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,No,No,No,No,No,GasA,TA,N,FuseA,0,0.0,0.0,2,0,3,2,TA,7,Typ,0,No,0.0,No,0.0,0.0,No,No,N,220,114,210,0,0,0,0,8,2008,WD ,106250,1294.0
20,RL,74.0,8556,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2006.0,RFn,3.0,826.0,TA,TA,Y,140,93,0,0,0,0,0,5,2007,WD ,194000,2480.0
20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1977.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD ,129500,1976.0
90,RL,63.0,8668,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,0.0,0.0,2,0,4,2,TA,8,Typ,0,Detchd,1968.0,Unf,3.0,792.0,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD ,126000,3120.0
20,RL,70.0,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,Mn,Rec,Unf,GasA,TA,Y,FuseA,0,1.0,0.0,1,0,3,1,TA,6,Min1,0,Attchd,1950.0,RFn,1.0,195.0,TA,TA,Y,0,41,211,0,0,0,900,6,2009,WD ,120000,2446.0
20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2004.0,RFn,2.0,606.0,TA,TA,Y,0,35,0,144,0,0,0,5,2010,WD ,213000,2957.0
120,RL,40.0,3874,Pave,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Attchd,1980.0,Fin,2.0,484.0,TA,TA,Y,133,78,0,0,0,0,0,7,2006,WD ,190000,2452.0
20,RL,0.0,8076,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,0,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,1993.0,Fin,2.0,402.0,TA,TA,Y,0,26,0,0,144,0,0,7,2006,WD ,183500,2329.0
80,RL,93.0,10090,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,CompShg,Plywood,Plywood,BrkFace,364.0,TA,TA,CBlock,TA,TA,Av,Rec,ALQ,GasA,TA,Y,SBrkr,0,0.0,1.0,2,0,4,1,TA,6,Typ,2,BuiltIn,1963.0,Unf,1.0,276.0,TA,TA,Y,460,46,0,0,165,0,0,10,2007,WD ,172000,2376.0
20,RL,67.0,8877,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,1,0,2,1,TA,3,Typ,1,Detchd,1958.0,Unf,1.0,288.0,Fa,Fa,Y,0,0,0,0,0,0,0,5,2009,WD ,100000,1632.0
20,RL,85.0,11058,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2007.0,RFn,3.0,814.0,TA,TA,Y,0,24,0,0,0,0,0,2,2008,WD ,218836,3128.0
190,RM,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,0,0.0,0.0,2,0,3,2,TA,7,Typ,1,Detchd,2003.0,Unf,2.0,672.0,Gd,TA,Y,0,25,212,0,0,0,0,4,2008,WD ,163000,2394.0
20,RL,59.0,10936,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2.0,534.0,TA,TA,Y,100,18,0,0,0,0,0,4,2007,New,206580,3035.0
60,RL,65.0,8461,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,0,24,0,0,0,0,0,7,2006,New,163990,2184.0
70,RM,60.0,7518,Pave,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0.0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,0.0,0.0,1,0,3,1,TA,7,Typ,0,Detchd,2001.0,Unf,1.0,390.0,TA,TA,N,0,72,45,0,0,0,0,7,2006,WD ,116500,1726.0
60,RL,0.0,8010,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2002.0,Fin,2.0,400.0,TA,TA,Y,138,48,0,0,0,0,0,7,2008,WD ,188000,2560.0
85,RL,0.0,10050,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,87.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,1.0,2,0,3,1,TA,6,Typ,1,Basment,1966.0,Fin,2.0,432.0,TA,TA,Y,140,40,0,0,0,0,0,6,2007,WD ,175000,2073.0
120,RL,38.0,4740,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,0,1.0,0.0,2,0,2,1,TA,5,Typ,0,Attchd,1988.0,RFn,2.0,480.0,TA,TA,Y,0,108,0,0,135,0,0,10,2007,WD ,182000,2345.0
30,RM,60.0,6978,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1981.0,RFn,2.0,576.0,TA,TA,Y,0,0,116,0,0,0,0,4,2007,WD ,103000,1810.0
20,RL,0.0,11400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,1,2,1,Ex,8,Typ,2,Attchd,2001.0,RFn,3.0,804.0,TA,TA,Y,314,140,0,0,0,0,0,3,2007,WD ,466500,5266.0
20,RL,66.0,9240,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,1959.0,Unf,1.0,297.0,TA,TA,Y,156,0,0,0,0,0,0,6,2009,WD ,149500,1976.0
120,RL,24.0,2304,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,0,0.0,0.0,2,0,2,1,TA,4,Typ,0,Attchd,1978.0,Unf,1.0,319.0,TA,TA,Y,108,32,0,0,0,0,0,4,2007,WD ,142500,2116.0
30,RL,54.0,7223,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,Hip,CompShg,Stucco,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1973.0,Unf,1.0,352.0,TA,TA,Y,0,0,64,0,0,0,0,4,2007,WD ,136500,2712.0
160,RH,0.0,3612,Pave,IR1,Lvl,AllPub,Inside,Gtl,Landmrk,Norm,Norm,Twnhs,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,3,1,TA,5,Typ,0,Detchd,1993.0,Unf,2.0,484.0,TA,TA,Y,0,48,0,0,0,0,0,6,2006,WD ,137000,1950.0
20,RL,63.0,12680,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102.0,Gd,TA,CBlock,Gd,Gd,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,1988.0,RFn,2.0,528.0,TA,TA,Y,0,48,0,0,141,0,0,6,2008,WD ,226500,3363.0
20,RL,85.0,10176,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,0,1.0,0.0,1,1,2,1,Gd,5,Typ,1,Attchd,1990.0,Unf,2.0,506.0,TA,TA,Y,192,0,0,0,0,0,0,2,2010,WD ,171500,2641.0
